0.000000e+00 1.990000e+02 1.000000e+00 3.000000e+02 
1.000000e-01 1.989980e+02 1.000990e+00 3.000010e+02 
2.000000e-01 1.989960e+02 1.001982e+00 3.000020e+02 
3.000000e-01 1.989940e+02 1.002974e+00 3.000030e+02 
4.000000e-01 1.989920e+02 1.003968e+00 3.000040e+02 
5.000000e-01 1.989900e+02 1.004962e+00 3.000050e+02 
6.000000e-01 1.989880e+02 1.005957e+00 3.000060e+02 
7.000000e-01 1.989860e+02 1.006954e+00 3.000070e+02 
8.000000e-01 1.989840e+02 1.007951e+00 3.000080e+02 
9.000000e-01 1.989820e+02 1.008949e+00 3.000090e+02 
1.000000e+00 1.989800e+02 1.009948e+00 3.000100e+02 
1.100000e+00 1.989780e+02 1.010948e+00 3.000111e+02 
1.200000e+00 1.989760e+02 1.011949e+00 3.000121e+02 
1.300000e+00 1.989740e+02 1.012951e+00 3.000131e+02 
1.400000e+00 1.989719e+02 1.013955e+00 3.000141e+02 
1.500000e+00 1.989699e+02 1.014959e+00 3.000151e+02 
1.600000e+00 1.989679e+02 1.015964e+00 3.000161e+02 
1.700000e+00 1.989659e+02 1.016969e+00 3.000171e+02 
1.800000e+00 1.989639e+02 1.017976e+00 3.000182e+02 
1.900000e+00 1.989618e+02 1.018984e+00 3.000192e+02 
2.000000e+00 1.989598e+02 1.019993e+00 3.000202e+02 
2.100000e+00 1.989578e+02 1.021003e+00 3.000212e+02 
2.200000e+00 1.989557e+02 1.022014e+00 3.000222e+02 
2.300000e+00 1.989537e+02 1.023026e+00 3.000233e+02 
2.400000e+00 1.989517e+02 1.024039e+00 3.000243e+02 
2.500000e+00 1.989496e+02 1.025052e+00 3.000253e+02 
2.600000e+00 1.989476e+02 1.026067e+00 3.000263e+02 
2.700000e+00 1.989456e+02 1.027083e+00 3.000274e+02 
2.800000e+00 1.989435e+02 1.028100e+00 3.000284e+02 
2.900000e+00 1.989415e+02 1.029117e+00 3.000294e+02 
