0.000000e+00 5.500000e+02 5.000000e+01 4.000000e+02 
5.000000e+00 5.428709e+02 5.451968e+01 4.026094e+02 
1.000000e+01 5.352093e+02 5.933853e+01 4.054522e+02 
1.500000e+01 5.270008e+02 6.445577e+01 4.085434e+02 
2.000000e+01 5.182356e+02 6.986641e+01 4.118980e+02 
2.500000e+01 5.089091e+02 7.556068e+01 4.155302e+02 
3.000000e+01 4.990223e+02 8.152353e+01 4.194542e+02 
3.500000e+01 4.885830e+02 8.773427e+01 4.236827e+02 
4.000000e+01 4.776061e+02 9.416626e+01 4.282276e+02 
4.500000e+01 4.661139e+02 1.007868e+02 4.330993e+02 
5.000000e+01 4.541365e+02 1.075572e+02 4.383063e+02 
5.500000e+01 4.417118e+02 1.144332e+02 4.438550e+02 
6.000000e+01 4.288850e+02 1.213655e+02 4.497495e+02 
6.500000e+01 4.157084e+02 1.283001e+02 4.559914e+02 
7.000000e+01 4.022404e+02 1.351802e+02 4.625794e+02 
7.500000e+01 3.885444e+02 1.419463e+02 4.695093e+02 
8.000000e+01 3.746875e+02 1.485387e+02 4.767739e+02 
8.500000e+01 3.607394e+02 1.548976e+02 4.843630e+02 
9.000000e+01 3.467706e+02 1.609659e+02 4.922635e+02 
9.500000e+01 3.328511e+02 1.666894e+02 5.004594e+02 
1.000000e+02 3.190487e+02 1.720190e+02 5.089323e+02 
1.050000e+02 3.054277e+02 1.769110e+02 5.176612e+02 
1.100000e+02 2.920479e+02 1.813287e+02 5.266234e+02 
1.150000e+02 2.789634e+02 1.852425e+02 5.357941e+02 
1.200000e+02 2.662220e+02 1.886304e+02 5.451477e+02 
1.250000e+02 2.538646e+02 1.914782e+02 5.546573e+02 
1.300000e+02 2.419252e+02 1.937792e+02 5.642956e+02 
1.350000e+02 2.304306e+02 1.955340e+02 5.740354e+02 
1.400000e+02 2.194009e+02 1.967498e+02 5.838493e+02 
1.450000e+02 2.088496e+02 1.974397e+02 5.937106e+02 
1.500000e+02 1.987844e+02 1.976221e+02 6.035935e+02 
1.550000e+02 1.892074e+02 1.973195e+02 6.134731e+02 
1.600000e+02 1.801160e+02 1.965582e+02 6.233258e+02 
1.650000e+02 1.715036e+02 1.953672e+02 6.331293e+02 
1.700000e+02 1.633600e+02 1.937772e+02 6.428628e+02 
1.750000e+02 1.556723e+02 1.918204e+02 6.525073e+02 
1.800000e+02 1.484254e+02 1.895294e+02 6.620452e+02 
1.850000e+02 1.416025e+02 1.869370e+02 6.714606e+02 
1.900000e+02 1.351855e+02 1.840754e+02 6.807392e+02 
1.950000e+02 1.291556e+02 1.809760e+02 6.898684e+02 
2.000000e+02 1.234937e+02 1.776693e+02 6.988371e+02 
2.050000e+02 1.181804e+02 1.741841e+02 7.076356e+02 
2.100000e+02 1.131965e+02 1.705478e+02 7.162557e+02 
2.150000e+02 1.085232e+02 1.667863e+02 7.246906e+02 
2.200000e+02 1.041420e+02 1.629235e+02 7.329345e+02 
2.250000e+02 1.000354e+02 1.589815e+02 7.409831e+02 
2.300000e+02 9.618615e+01 1.549810e+02 7.488328e+02 
2.350000e+02 9.257808e+01 1.509406e+02 7.564813e+02 
2.400000e+02 8.919569e+01 1.468773e+02 7.639270e+02 
2.450000e+02 8.602431e+01 1.428065e+02 7.711692e+02 
2.500000e+02 8.305012e+01 1.387421e+02 7.782078e+02 
2.550000e+02 8.026009e+01 1.346965e+02 7.850435e+02 
2.600000e+02 7.764200e+01 1.306805e+02 7.916775e+02 
2.650000e+02 7.518439e+01 1.267041e+02 7.981116e+02 
2.700000e+02 7.287654e+01 1.227755e+02 8.043479e+02 
2.750000e+02 7.070846e+01 1.189024e+02 8.103892e+02 
2.800000e+02 6.867081e+01 1.150910e+02 8.162382e+02 
2.850000e+02 6.675489e+01 1.113468e+02 8.218983e+02 
2.900000e+02 6.495261e+01 1.076745e+02 8.273729e+02 
2.950000e+02 6.325642e+01 1.040778e+02 8.326657e+02 
3.000000e+02 6.165934e+01 1.005600e+02 8.377807e+02 
3.050000e+02 6.015484e+01 9.712343e+01 8.427217e+02 
3.100000e+02 5.873687e+01 9.377012e+01 8.474930e+02 
3.150000e+02 5.739982e+01 9.050146e+01 8.520987e+02 
3.200000e+02 5.613844e+01 8.731842e+01 8.565431e+02 
3.250000e+02 5.494789e+01 8.422156e+01 8.608305e+02 
3.300000e+02 5.382366e+01 8.121107e+01 8.649653e+02 
3.350000e+02 5.276155e+01 7.828682e+01 8.689516e+02 
3.400000e+02 5.175765e+01 7.544842e+01 8.727939e+02 
3.450000e+02 5.080835e+01 7.269520e+01 8.764964e+02 
3.500000e+02 4.991027e+01 7.002631e+01 8.800634e+02 
3.550000e+02 4.906026e+01 6.744069e+01 8.834990e+02 
3.600000e+02 4.825541e+01 6.493712e+01 8.868075e+02 
3.650000e+02 4.749300e+01 6.251427e+01 8.899927e+02 
3.700000e+02 4.677048e+01 6.017066e+01 8.930589e+02 
3.750000e+02 4.608549e+01 5.790474e+01 8.960098e+02 
3.800000e+02 4.543583e+01 5.571487e+01 8.988493e+02 
3.850000e+02 4.481943e+01 5.359935e+01 9.015812e+02 
3.900000e+02 4.423438e+01 5.155642e+01 9.042092e+02 
3.950000e+02 4.367887e+01 4.958430e+01 9.067368e+02 
4.000000e+02 4.315122e+01 4.768117e+01 9.091676e+02 
4.050000e+02 4.264988e+01 4.584520e+01 9.115049e+02 
4.100000e+02 4.217336e+01 4.407454e+01 9.137521e+02 
4.150000e+02 4.172030e+01 4.236736e+01 9.159123e+02 
4.200000e+02 4.128939e+01 4.072181e+01 9.179888e+02 
4.250000e+02 4.087944e+01 3.913606e+01 9.199845e+02 
4.300000e+02 4.048931e+01 3.760831e+01 9.219024e+02 
4.350000e+02 4.011793e+01 3.613676e+01 9.237453e+02 
4.400000e+02 3.976432e+01 3.471965e+01 9.255160e+02 
4.450000e+02 3.942752e+01 3.335524e+01 9.272172e+02 
4.500000e+02 3.910665e+01 3.204182e+01 9.288515e+02 
4.550000e+02 3.880090e+01 3.077770e+01 9.304214e+02 
4.600000e+02 3.850946e+01 2.956126e+01 9.319293e+02 
4.650000e+02 3.823162e+01 2.839088e+01 9.333775e+02 
4.700000e+02 3.796667e+01 2.726498e+01 9.347683e+02 
4.750000e+02 3.771397e+01 2.618205e+01 9.361040e+02 
4.800000e+02 3.747290e+01 2.514058e+01 9.373865e+02 
4.850000e+02 3.724287e+01 2.413911e+01 9.386180e+02 
4.900000e+02 3.702334e+01 2.317624e+01 9.398004e+02 
4.950000e+02 3.681379e+01 2.225059e+01 9.409356e+02 
5.000000e+02 3.661373e+01 2.136081e+01 9.420255e+02 
